WA,1999,7,635.636363636
WA,1999,6,586.090909091
WA,1999,1,375.818181818
WA,1999,3,418.386363636
WA,1999,2,386.909090909
WA,1937,1,188.136363636
WA,1937,3,438.090909091
WA,1937,2,323.818181818
WA,1937,5,545.590909091
WA,1937,4,461.727272727
WA,1937,7,660.159090909
WA,1937,6,608.386363636
WA,1937,9,597.159090909
WA,1937,8,623.909090909
WA,1956,8,642.272727273
WA,1956,9,583.068181818
WA,1956,6,575.227272727
WA,1956,7,664.659090909
WA,1956,4,493.75
WA,1956,5,569.136363636
WA,1956,2,289.0
WA,1956,3,387.863636364
WA,1956,1,328.75
WA,1989,10,495.863636364
WA,1989,11,428.636363636
WA,1989,12,365.840909091
WA,2007,12,342.727272727
WA,2007,10,482.454545455
WA,2007,11,395.045454545
WA,1953,7,645.454545455
WA,1953,6,563.295454545
WA,1953,5,530.227272727
WA,1953,4,466.613636364
WA,1953,3,422.545454545
WA,1953,2,387.431818182
WA,1953,1,402.613636364
WA,1953,9,595.204545455
WA,1953,8,643.068181818
WA,1936,12,365.068181818
WA,1936,10,524.795454545
WA,1936,11,378.204545455
WA,1918,1,362.590909091
WA,1918,2,338.0
WA,1918,3,414.386363636
WA,1918,4,481.681818182
WA,1918,5,517.295454545
WA,1918,6,627.704545455
WA,1918,7,653.909090909
WA,1918,8,630.045454545
WA,1918,9,618.636363636
WA,1915,9,572.431818182
WA,1915,8,680.795454545
WA,1915,1,306.636363636
WA,1915,3,463.909090909
WA,1915,2,391.954545455
WA,1915,5,542.431818182
WA,1915,4,515.840909091
WA,1915,7,644.272727273
WA,1915,6,596.545454545
WA,1920,11,405.909090909
WA,1920,10,476.181818182
WA,1976,8,620.954545455
WA,1976,9,607.818181818
WA,1976,1,356.545454545
WA,1976,2,366.068181818
WA,1976,3,385.659090909
WA,1976,4,467.181818182
WA,1976,5,537.272727273
WA,1976,6,567.454545455
WA,1976,7,640.659090909
WA,1988,9,586.477272727
WA,1919,11,381.681818182
WA,1919,10,454.818181818
WA,1919,12,278.181818182
WA,1896,12,382.454545455
